id,year,month,day,hour,minute,second,Etime,Tcham,sample
407,2023,8,31,13,47,33,106,23.92,cp3_L
408,2023,8,31,13,47,34,107,23.84,cp3_L
409,2023,8,31,13,47,36,108,23.84,cp3_L
410,2023,8,31,13,47,37,109,23.84,cp3_L
411,2023,8,31,13,47,38,110,23.92,cp3_L
412,2023,8,31,13,47,39,111,23.84,cp3_L
413,2023,8,31,13,47,40,112,23.84,cp3_L
414,2023,8,31,13,47,41,113,23.84,cp3_L
415,2023,8,31,13,47,42,114,23.84,cp3_L
416,2023,8,31,13,47,43,115,23.84,cp3_L
417,2023,8,31,13,47,44,116,23.84,cp3_L
418,2023,8,31,13,47,45,117,23.84,cp3_L
419,2023,8,31,13,47,46,118,23.84,cp3_L
420,2023,8,31,13,47,47,119,23.84,cp3_L
421,2023,8,31,13,47,48,120,23.84,cp3_L
422,2023,8,31,13,47,49,121,23.84,cp3_L
423,2023,8,31,13,47,50,122,23.92,cp3_L
424,2023,8,31,13,47,51,123,23.84,cp3_L
425,2023,8,31,13,47,52,124,23.84,cp3_L
426,2023,8,31,13,47,53,125,23.84,cp3_L
427,2023,8,31,13,47,54,126,23.84,cp3_L
428,2023,8,31,13,47,55,127,23.84,cp3_L
429,2023,8,31,13,47,56,128,23.84,cp3_L
430,2023,8,31,13,47,57,129,23.92,cp3_L
431,2023,8,31,13,47,58,130,23.84,cp3_L
432,2023,8,31,13,47,59,131,23.84,cp3_L
433,2023,8,31,13,48,0,132,23.84,cp3_L
434,2023,8,31,13,48,1,133,23.84,cp3_L
435,2023,8,31,13,48,2,134,23.84,cp3_L
436,2023,8,31,13,48,3,135,23.84,cp3_L
437,2023,8,31,13,48,4,136,23.84,cp3_L
438,2023,8,31,13,48,5,137,23.84,cp3_L
439,2023,8,31,13,48,6,138,23.84,cp3_L
440,2023,8,31,13,48,7,139,23.84,cp3_L
441,2023,8,31,13,48,8,140,23.84,cp3_L
442,2023,8,31,13,48,9,141,23.84,cp3_L
443,2023,8,31,13,48,10,142,23.84,cp3_L
444,2023,8,31,13,48,12,143,23.84,cp3_L
445,2023,8,31,13,48,13,144,23.76,cp3_L
446,2023,8,31,13,48,14,145,23.84,cp3_L
447,2023,8,31,13,48,15,146,23.84,cp3_L
448,2023,8,31,13,48,16,147,23.84,cp3_L
449,2023,8,31,13,48,17,148,23.84,cp3_L
450,2023,8,31,13,48,18,149,23.84,cp3_L
451,2023,8,31,13,48,19,150,23.84,cp3_L
452,2023,8,31,13,48,20,151,23.84,cp3_L
453,2023,8,31,13,48,21,152,23.84,cp3_L
454,2023,8,31,13,48,22,153,23.84,cp3_L
455,2023,8,31,13,48,23,154,23.84,cp3_L
456,2023,8,31,13,48,24,155,23.84,cp3_L
457,2023,8,31,13,48,25,156,23.84,cp3_L
458,2023,8,31,13,48,26,157,23.76,cp3_L
459,2023,8,31,13,48,27,158,23.84,cp3_L
460,2023,8,31,13,48,28,159,23.84,cp3_L
461,2023,8,31,13,48,29,160,23.76,cp3_L
462,2023,8,31,13,48,30,161,23.84,cp3_L
463,2023,8,31,13,48,31,162,23.84,cp3_L
464,2023,8,31,13,48,32,163,23.92,cp3_L
465,2023,8,31,13,48,33,164,23.84,cp3_L
466,2023,8,31,13,48,34,165,23.84,cp3_L
467,2023,8,31,13,48,35,166,23.84,cp3_L
468,2023,8,31,13,48,36,167,23.84,cp3_L
469,2023,8,31,13,48,37,168,23.84,cp3_L
470,2023,8,31,13,48,38,169,23.76,cp3_L
471,2023,8,31,13,48,39,170,23.84,cp3_L
472,2023,8,31,13,48,40,171,23.92,cp3_L
473,2023,8,31,13,48,41,172,23.84,cp3_L
474,2023,8,31,13,48,42,173,23.84,cp3_L
475,2023,8,31,13,48,43,174,23.84,cp3_L
476,2023,8,31,13,48,44,175,23.84,cp3_L
477,2023,8,31,13,48,45,176,23.84,cp3_L
478,2023,8,31,13,48,46,177,23.84,cp3_L
479,2023,8,31,13,48,48,178,23.84,cp3_L
480,2023,8,31,13,48,49,179,23.84,cp3_L
481,2023,8,31,13,48,50,180,23.84,cp3_L
