id,year,month,day,hour,minute,second,Etime,Tcham,sample
456,2023,8,10,13,55,7,155,29.68,ami2_F
457,2023,8,10,13,55,8,156,29.68,ami2_F
458,2023,8,10,13,55,9,157,29.68,ami2_F
459,2023,8,10,13,55,10,158,29.68,ami2_F
460,2023,8,10,13,55,11,159,29.68,ami2_F
461,2023,8,10,13,55,12,160,29.68,ami2_F
462,2023,8,10,13,55,13,161,29.68,ami2_F
463,2023,8,10,13,55,14,162,29.68,ami2_F
464,2023,8,10,13,55,15,163,29.68,ami2_F
465,2023,8,10,13,55,16,164,29.68,ami2_F
466,2023,8,10,13,55,17,165,29.68,ami2_F
467,2023,8,10,13,55,18,166,29.68,ami2_F
468,2023,8,10,13,55,19,167,29.68,ami2_F
469,2023,8,10,13,55,20,168,29.68,ami2_F
470,2023,8,10,13,55,21,169,29.68,ami2_F
471,2023,8,10,13,55,22,170,29.68,ami2_F
472,2023,8,10,13,55,23,171,29.68,ami2_F
473,2023,8,10,13,55,24,172,29.68,ami2_F
474,2023,8,10,13,55,25,173,29.68,ami2_F
475,2023,8,10,13,55,26,174,29.68,ami2_F
476,2023,8,10,13,55,27,175,29.68,ami2_F
477,2023,8,10,13,55,28,176,29.68,ami2_F
478,2023,8,10,13,55,29,177,29.68,ami2_F
479,2023,8,10,13,55,31,178,29.68,ami2_F
480,2023,8,10,13,55,32,179,29.68,ami2_F
481,2023,8,10,13,55,33,180,29.68,ami2_F
