id,year,month,day,hour,minute,second,Etime,Tcham,sample
184,2023,8,10,16,16,18,124,27.2,cp5_F
185,2023,8,10,16,16,19,125,27.2,cp5_F
186,2023,8,10,16,16,20,126,27.2,cp5_F
187,2023,8,10,16,16,21,127,27.2,cp5_F
188,2023,8,10,16,16,22,128,27.12,cp5_F
189,2023,8,10,16,16,23,129,27.2,cp5_F
190,2023,8,10,16,16,24,130,27.2,cp5_F
191,2023,8,10,16,16,26,131,27.2,cp5_F
192,2023,8,10,16,16,27,132,27.2,cp5_F
193,2023,8,10,16,16,28,133,27.2,cp5_F
194,2023,8,10,16,16,29,134,27.12,cp5_F
195,2023,8,10,16,16,30,135,27.2,cp5_F
196,2023,8,10,16,16,31,136,27.2,cp5_F
197,2023,8,10,16,16,32,137,27.12,cp5_F
198,2023,8,10,16,16,33,138,27.2,cp5_F
199,2023,8,10,16,16,34,139,27.2,cp5_F
200,2023,8,10,16,16,35,140,27.12,cp5_F
201,2023,8,10,16,16,36,141,27.2,cp5_F
202,2023,8,10,16,16,37,142,27.2,cp5_F
203,2023,8,10,16,16,38,143,27.12,cp5_F
204,2023,8,10,16,16,39,144,27.2,cp5_F
205,2023,8,10,16,16,40,145,27.2,cp5_F
206,2023,8,10,16,16,41,146,27.2,cp5_F
207,2023,8,10,16,16,42,147,27.12,cp5_F
208,2023,8,10,16,16,43,148,27.2,cp5_F
209,2023,8,10,16,16,44,149,27.2,cp5_F
210,2023,8,10,16,16,45,150,27.2,cp5_F
211,2023,8,10,16,16,46,151,27.2,cp5_F
212,2023,8,10,16,16,47,152,27.2,cp5_F
213,2023,8,10,16,16,48,153,27.2,cp5_F
214,2023,8,10,16,16,49,154,27.2,cp5_F
215,2023,8,10,16,16,50,155,27.2,cp5_F
216,2023,8,10,16,16,51,156,27.12,cp5_F
217,2023,8,10,16,16,52,157,27.12,cp5_F
218,2023,8,10,16,16,53,158,27.12,cp5_F
219,2023,8,10,16,16,54,159,27.2,cp5_F
220,2023,8,10,16,16,55,160,27.12,cp5_F
221,2023,8,10,16,16,56,161,27.12,cp5_F
222,2023,8,10,16,16,57,162,27.12,cp5_F
223,2023,8,10,16,16,58,163,27.2,cp5_F
224,2023,8,10,16,16,59,164,27.03,cp5_F
225,2023,8,10,16,17,0,165,27.12,cp5_F
226,2023,8,10,16,17,1,166,27.12,cp5_F
227,2023,8,10,16,17,3,167,27.2,cp5_F
228,2023,8,10,16,17,4,168,27.2,cp5_F
229,2023,8,10,16,17,5,169,27.12,cp5_F
230,2023,8,10,16,17,6,170,27.2,cp5_F
231,2023,8,10,16,17,7,171,27.2,cp5_F
232,2023,8,10,16,17,8,172,27.2,cp5_F
233,2023,8,10,16,17,9,173,27.12,cp5_F
234,2023,8,10,16,17,10,174,27.12,cp5_F
235,2023,8,10,16,17,11,175,27.2,cp5_F
236,2023,8,10,16,17,12,176,27.12,cp5_F
237,2023,8,10,16,17,13,177,27.12,cp5_F
238,2023,8,10,16,17,14,178,27.12,cp5_F
239,2023,8,10,16,17,15,179,27.03,cp5_F
240,2023,8,10,16,17,16,180,27.12,cp5_F
