id,year,month,day,hour,minute,second,Etime,Tcham,sample
421,2023,8,10,14,57,56,120,27.45,nas2_F
422,2023,8,10,14,57,57,121,27.45,nas2_F
423,2023,8,10,14,57,58,122,27.45,nas2_F
424,2023,8,10,14,57,59,123,27.45,nas2_F
425,2023,8,10,14,58,0,124,27.45,nas2_F
426,2023,8,10,14,58,1,125,27.45,nas2_F
427,2023,8,10,14,58,2,126,27.45,nas2_F
428,2023,8,10,14,58,3,127,27.45,nas2_F
429,2023,8,10,14,58,4,128,27.45,nas2_F
430,2023,8,10,14,58,5,129,27.45,nas2_F
431,2023,8,10,14,58,6,130,27.45,nas2_F
432,2023,8,10,14,58,7,131,27.45,nas2_F
433,2023,8,10,14,58,8,132,27.45,nas2_F
434,2023,8,10,14,58,9,133,27.45,nas2_F
435,2023,8,10,14,58,10,134,27.45,nas2_F
436,2023,8,10,14,58,11,135,27.45,nas2_F
437,2023,8,10,14,58,12,136,27.45,nas2_F
438,2023,8,10,14,58,13,137,27.54,nas2_F
439,2023,8,10,14,58,14,138,27.45,nas2_F
440,2023,8,10,14,58,15,139,27.45,nas2_F
441,2023,8,10,14,58,16,140,27.45,nas2_F
442,2023,8,10,14,58,17,141,27.45,nas2_F
443,2023,8,10,14,58,18,142,27.54,nas2_F
444,2023,8,10,14,58,19,143,27.45,nas2_F
445,2023,8,10,14,58,20,144,27.45,nas2_F
446,2023,8,10,14,58,21,145,27.45,nas2_F
447,2023,8,10,14,58,22,146,27.45,nas2_F
448,2023,8,10,14,58,23,147,27.45,nas2_F
449,2023,8,10,14,58,24,148,27.54,nas2_F
450,2023,8,10,14,58,25,149,27.45,nas2_F
451,2023,8,10,14,58,26,150,27.45,nas2_F
452,2023,8,10,14,58,27,151,27.45,nas2_F
453,2023,8,10,14,58,28,152,27.45,nas2_F
454,2023,8,10,14,58,30,153,27.54,nas2_F
455,2023,8,10,14,58,31,154,27.45,nas2_F
456,2023,8,10,14,58,32,155,27.54,nas2_F
457,2023,8,10,14,58,33,156,27.45,nas2_F
458,2023,8,10,14,58,34,157,27.45,nas2_F
459,2023,8,10,14,58,35,158,27.45,nas2_F
460,2023,8,10,14,58,36,159,27.45,nas2_F
461,2023,8,10,14,58,37,160,27.45,nas2_F
462,2023,8,10,14,58,38,161,27.45,nas2_F
463,2023,8,10,14,58,39,162,27.45,nas2_F
464,2023,8,10,14,58,40,163,27.45,nas2_F
465,2023,8,10,14,58,41,164,27.45,nas2_F
466,2023,8,10,14,58,42,165,27.45,nas2_F
467,2023,8,10,14,58,43,166,27.45,nas2_F
468,2023,8,10,14,58,44,167,27.45,nas2_F
469,2023,8,10,14,58,45,168,27.45,nas2_F
470,2023,8,10,14,58,46,169,27.45,nas2_F
471,2023,8,10,14,58,47,170,27.45,nas2_F
472,2023,8,10,14,58,48,171,27.45,nas2_F
473,2023,8,10,14,58,49,172,27.45,nas2_F
474,2023,8,10,14,58,50,173,27.45,nas2_F
475,2023,8,10,14,58,51,174,27.45,nas2_F
476,2023,8,10,14,58,52,175,27.45,nas2_F
477,2023,8,10,14,58,53,176,27.45,nas2_F
478,2023,8,10,14,58,54,177,27.45,nas2_F
479,2023,8,10,14,58,55,178,27.45,nas2_F
480,2023,8,10,14,58,56,179,27.45,nas2_F
481,2023,8,10,14,58,57,180,27.45,nas2_F
