id,year,month,day,hour,minute,second,Etime,Tcham,sample
117,2023,8,10,15,50,19,57,27.62,cp3_F
118,2023,8,10,15,50,20,58,27.62,cp3_F
119,2023,8,10,15,50,21,59,27.71,cp3_F
120,2023,8,10,15,50,22,60,27.62,cp3_F
121,2023,8,10,15,50,24,61,27.71,cp3_F
122,2023,8,10,15,50,25,62,27.62,cp3_F
123,2023,8,10,15,50,26,63,27.62,cp3_F
124,2023,8,10,15,50,27,64,27.62,cp3_F
125,2023,8,10,15,50,28,65,27.71,cp3_F
126,2023,8,10,15,50,29,66,27.62,cp3_F
127,2023,8,10,15,50,30,67,27.62,cp3_F
128,2023,8,10,15,50,31,68,27.62,cp3_F
129,2023,8,10,15,50,32,69,27.62,cp3_F
130,2023,8,10,15,50,33,70,27.71,cp3_F
131,2023,8,10,15,50,34,71,27.62,cp3_F
132,2023,8,10,15,50,35,72,27.62,cp3_F
133,2023,8,10,15,50,36,73,27.62,cp3_F
134,2023,8,10,15,50,37,74,27.71,cp3_F
135,2023,8,10,15,50,38,75,27.71,cp3_F
136,2023,8,10,15,50,39,76,27.71,cp3_F
137,2023,8,10,15,50,40,77,27.71,cp3_F
138,2023,8,10,15,50,41,78,27.71,cp3_F
139,2023,8,10,15,50,42,79,27.71,cp3_F
140,2023,8,10,15,50,43,80,27.71,cp3_F
141,2023,8,10,15,50,44,81,27.62,cp3_F
142,2023,8,10,15,50,45,82,27.62,cp3_F
143,2023,8,10,15,50,46,83,27.62,cp3_F
144,2023,8,10,15,50,47,84,27.62,cp3_F
145,2023,8,10,15,50,48,85,27.71,cp3_F
146,2023,8,10,15,50,49,86,27.71,cp3_F
147,2023,8,10,15,50,50,87,27.62,cp3_F
148,2023,8,10,15,50,51,88,27.62,cp3_F
149,2023,8,10,15,50,52,89,27.62,cp3_F
150,2023,8,10,15,50,53,90,27.62,cp3_F
151,2023,8,10,15,50,54,91,27.62,cp3_F
152,2023,8,10,15,50,55,92,27.71,cp3_F
153,2023,8,10,15,50,56,93,27.62,cp3_F
154,2023,8,10,15,50,57,94,27.62,cp3_F
155,2023,8,10,15,50,58,95,27.62,cp3_F
156,2023,8,10,15,50,59,96,27.62,cp3_F
157,2023,8,10,15,51,1,97,27.62,cp3_F
158,2023,8,10,15,51,2,98,27.62,cp3_F
159,2023,8,10,15,51,3,99,27.62,cp3_F
160,2023,8,10,15,51,4,100,27.62,cp3_F
161,2023,8,10,15,51,5,101,27.62,cp3_F
162,2023,8,10,15,51,6,102,27.62,cp3_F
163,2023,8,10,15,51,7,103,27.62,cp3_F
164,2023,8,10,15,51,8,104,27.62,cp3_F
165,2023,8,10,15,51,9,105,27.62,cp3_F
166,2023,8,10,15,51,10,106,27.62,cp3_F
167,2023,8,10,15,51,11,107,27.71,cp3_F
168,2023,8,10,15,51,12,108,27.62,cp3_F
169,2023,8,10,15,51,13,109,27.62,cp3_F
170,2023,8,10,15,51,14,110,27.62,cp3_F
171,2023,8,10,15,51,15,111,27.62,cp3_F
172,2023,8,10,15,51,16,112,27.62,cp3_F
173,2023,8,10,15,51,17,113,27.62,cp3_F
174,2023,8,10,15,51,18,114,27.62,cp3_F
175,2023,8,10,15,51,19,115,27.71,cp3_F
176,2023,8,10,15,51,20,116,27.62,cp3_F
177,2023,8,10,15,51,21,117,27.62,cp3_F
178,2023,8,10,15,51,22,118,27.62,cp3_F
179,2023,8,10,15,51,23,119,27.62,cp3_F
180,2023,8,10,15,51,24,120,27.62,cp3_F
181,2023,8,10,15,51,25,121,27.62,cp3_F
182,2023,8,10,15,51,26,122,27.71,cp3_F
183,2023,8,10,15,51,27,123,27.62,cp3_F
184,2023,8,10,15,51,28,124,27.62,cp3_F
185,2023,8,10,15,51,29,125,27.62,cp3_F
186,2023,8,10,15,51,30,126,27.54,cp3_F
187,2023,8,10,15,51,31,127,27.62,cp3_F
188,2023,8,10,15,51,32,128,27.62,cp3_F
189,2023,8,10,15,51,33,129,27.62,cp3_F
190,2023,8,10,15,51,34,130,27.62,cp3_F
191,2023,8,10,15,51,35,131,27.62,cp3_F
192,2023,8,10,15,51,37,132,27.62,cp3_F
193,2023,8,10,15,51,38,133,27.62,cp3_F
194,2023,8,10,15,51,39,134,27.62,cp3_F
195,2023,8,10,15,51,40,135,27.62,cp3_F
196,2023,8,10,15,51,41,136,27.62,cp3_F
197,2023,8,10,15,51,42,137,27.62,cp3_F
198,2023,8,10,15,51,43,138,27.62,cp3_F
199,2023,8,10,15,51,44,139,27.62,cp3_F
200,2023,8,10,15,51,45,140,27.62,cp3_F
201,2023,8,10,15,51,46,141,27.62,cp3_F
202,2023,8,10,15,51,47,142,27.62,cp3_F
203,2023,8,10,15,51,48,143,27.62,cp3_F
204,2023,8,10,15,51,49,144,27.62,cp3_F
205,2023,8,10,15,51,50,145,27.62,cp3_F
206,2023,8,10,15,51,51,146,27.62,cp3_F
207,2023,8,10,15,51,52,147,27.62,cp3_F
208,2023,8,10,15,51,53,148,27.54,cp3_F
209,2023,8,10,15,51,54,149,27.54,cp3_F
210,2023,8,10,15,51,55,150,27.62,cp3_F
211,2023,8,10,15,51,56,151,27.62,cp3_F
212,2023,8,10,15,51,57,152,27.62,cp3_F
213,2023,8,10,15,51,58,153,27.62,cp3_F
214,2023,8,10,15,51,59,154,27.62,cp3_F
215,2023,8,10,15,52,0,155,27.62,cp3_F
216,2023,8,10,15,52,1,156,27.54,cp3_F
217,2023,8,10,15,52,2,157,27.62,cp3_F
218,2023,8,10,15,52,3,158,27.62,cp3_F
219,2023,8,10,15,52,4,159,27.62,cp3_F
220,2023,8,10,15,52,5,160,27.62,cp3_F
221,2023,8,10,15,52,6,161,27.62,cp3_F
222,2023,8,10,15,52,7,162,27.62,cp3_F
223,2023,8,10,15,52,8,163,27.62,cp3_F
224,2023,8,10,15,52,9,164,27.62,cp3_F
225,2023,8,10,15,52,10,165,27.62,cp3_F
226,2023,8,10,15,52,11,166,27.54,cp3_F
227,2023,8,10,15,52,12,167,27.62,cp3_F
228,2023,8,10,15,52,14,168,27.54,cp3_F
229,2023,8,10,15,52,15,169,27.62,cp3_F
230,2023,8,10,15,52,16,170,27.62,cp3_F
231,2023,8,10,15,52,17,171,27.62,cp3_F
232,2023,8,10,15,52,18,172,27.62,cp3_F
233,2023,8,10,15,52,19,173,27.62,cp3_F
234,2023,8,10,15,52,20,174,27.62,cp3_F
235,2023,8,10,15,52,21,175,27.62,cp3_F
236,2023,8,10,15,52,22,176,27.62,cp3_F
237,2023,8,10,15,52,23,177,27.54,cp3_F
238,2023,8,10,15,52,24,178,27.54,cp3_F
239,2023,8,10,15,52,25,179,27.62,cp3_F
240,2023,8,10,15,52,26,180,27.62,cp3_F
