id,year,month,day,hour,minute,second,Etime,Tcham,sample
363,2023,8,10,15,38,42,62,26.69,cp1_F
364,2023,8,10,15,38,43,63,26.69,cp1_F
365,2023,8,10,15,38,44,64,26.69,cp1_F
366,2023,8,10,15,38,45,65,26.69,cp1_F
367,2023,8,10,15,38,46,66,26.69,cp1_F
368,2023,8,10,15,38,47,67,26.69,cp1_F
369,2023,8,10,15,38,48,68,26.69,cp1_F
370,2023,8,10,15,38,49,69,26.69,cp1_F
371,2023,8,10,15,38,50,70,26.69,cp1_F
372,2023,8,10,15,38,51,71,26.78,cp1_F
373,2023,8,10,15,38,52,72,26.69,cp1_F
374,2023,8,10,15,38,54,73,26.69,cp1_F
375,2023,8,10,15,38,55,74,26.78,cp1_F
376,2023,8,10,15,38,56,75,26.69,cp1_F
377,2023,8,10,15,38,57,76,26.69,cp1_F
378,2023,8,10,15,38,58,77,26.69,cp1_F
379,2023,8,10,15,38,59,78,26.69,cp1_F
380,2023,8,10,15,39,0,79,26.69,cp1_F
381,2023,8,10,15,39,1,80,26.69,cp1_F
382,2023,8,10,15,39,2,81,26.69,cp1_F
383,2023,8,10,15,39,3,82,26.69,cp1_F
384,2023,8,10,15,39,4,83,26.69,cp1_F
385,2023,8,10,15,39,5,84,26.69,cp1_F
386,2023,8,10,15,39,6,85,26.69,cp1_F
387,2023,8,10,15,39,7,86,26.69,cp1_F
388,2023,8,10,15,39,8,87,26.69,cp1_F
389,2023,8,10,15,39,9,88,26.69,cp1_F
390,2023,8,10,15,39,10,89,26.69,cp1_F
391,2023,8,10,15,39,11,90,26.69,cp1_F
392,2023,8,10,15,39,12,91,26.69,cp1_F
393,2023,8,10,15,39,13,92,26.61,cp1_F
394,2023,8,10,15,39,14,93,26.69,cp1_F
395,2023,8,10,15,39,15,94,26.69,cp1_F
396,2023,8,10,15,39,16,95,26.69,cp1_F
397,2023,8,10,15,39,17,96,26.69,cp1_F
398,2023,8,10,15,39,18,97,26.78,cp1_F
399,2023,8,10,15,39,19,98,26.69,cp1_F
400,2023,8,10,15,39,20,99,26.78,cp1_F
401,2023,8,10,15,39,21,100,26.78,cp1_F
402,2023,8,10,15,39,22,101,26.78,cp1_F
403,2023,8,10,15,39,23,102,26.69,cp1_F
404,2023,8,10,15,39,24,103,26.69,cp1_F
405,2023,8,10,15,39,25,104,26.69,cp1_F
406,2023,8,10,15,39,26,105,26.69,cp1_F
407,2023,8,10,15,39,27,106,26.78,cp1_F
408,2023,8,10,15,39,28,107,26.78,cp1_F
409,2023,8,10,15,39,29,108,26.69,cp1_F
410,2023,8,10,15,39,31,109,26.69,cp1_F
411,2023,8,10,15,39,32,110,26.69,cp1_F
412,2023,8,10,15,39,33,111,26.69,cp1_F
413,2023,8,10,15,39,34,112,26.69,cp1_F
414,2023,8,10,15,39,35,113,26.69,cp1_F
415,2023,8,10,15,39,36,114,26.69,cp1_F
416,2023,8,10,15,39,37,115,26.69,cp1_F
417,2023,8,10,15,39,38,116,26.69,cp1_F
418,2023,8,10,15,39,39,117,26.69,cp1_F
419,2023,8,10,15,39,40,118,26.69,cp1_F
420,2023,8,10,15,39,41,119,26.78,cp1_F
421,2023,8,10,15,39,42,120,26.69,cp1_F
422,2023,8,10,15,39,43,121,26.69,cp1_F
423,2023,8,10,15,39,44,122,26.69,cp1_F
424,2023,8,10,15,39,45,123,26.69,cp1_F
425,2023,8,10,15,39,46,124,26.69,cp1_F
426,2023,8,10,15,39,47,125,26.69,cp1_F
427,2023,8,10,15,39,48,126,26.69,cp1_F
428,2023,8,10,15,39,49,127,26.69,cp1_F
429,2023,8,10,15,39,50,128,26.69,cp1_F
430,2023,8,10,15,39,51,129,26.69,cp1_F
431,2023,8,10,15,39,52,130,26.69,cp1_F
432,2023,8,10,15,39,53,131,26.69,cp1_F
433,2023,8,10,15,39,54,132,26.69,cp1_F
434,2023,8,10,15,39,55,133,26.69,cp1_F
435,2023,8,10,15,39,56,134,26.69,cp1_F
436,2023,8,10,15,39,57,135,26.69,cp1_F
437,2023,8,10,15,39,58,136,26.61,cp1_F
438,2023,8,10,15,39,59,137,26.69,cp1_F
439,2023,8,10,15,40,0,138,26.69,cp1_F
440,2023,8,10,15,40,1,139,26.69,cp1_F
441,2023,8,10,15,40,2,140,26.61,cp1_F
442,2023,8,10,15,40,3,141,26.69,cp1_F
443,2023,8,10,15,40,4,142,26.69,cp1_F
444,2023,8,10,15,40,5,143,26.61,cp1_F
445,2023,8,10,15,40,7,144,26.69,cp1_F
446,2023,8,10,15,40,8,145,26.69,cp1_F
447,2023,8,10,15,40,9,146,26.69,cp1_F
448,2023,8,10,15,40,10,147,26.69,cp1_F
449,2023,8,10,15,40,11,148,26.69,cp1_F
450,2023,8,10,15,40,12,149,26.69,cp1_F
451,2023,8,10,15,40,13,150,26.69,cp1_F
452,2023,8,10,15,40,14,151,26.69,cp1_F
453,2023,8,10,15,40,15,152,26.69,cp1_F
454,2023,8,10,15,40,16,153,26.69,cp1_F
455,2023,8,10,15,40,17,154,26.69,cp1_F
456,2023,8,10,15,40,18,155,26.69,cp1_F
457,2023,8,10,15,40,19,156,26.69,cp1_F
458,2023,8,10,15,40,20,157,26.69,cp1_F
459,2023,8,10,15,40,21,158,26.61,cp1_F
460,2023,8,10,15,40,22,159,26.69,cp1_F
461,2023,8,10,15,40,23,160,26.69,cp1_F
462,2023,8,10,15,40,24,161,26.61,cp1_F
463,2023,8,10,15,40,25,162,26.61,cp1_F
464,2023,8,10,15,40,26,163,26.61,cp1_F
465,2023,8,10,15,40,27,164,26.69,cp1_F
466,2023,8,10,15,40,28,165,26.69,cp1_F
467,2023,8,10,15,40,29,166,26.69,cp1_F
468,2023,8,10,15,40,30,167,26.61,cp1_F
469,2023,8,10,15,40,31,168,26.69,cp1_F
470,2023,8,10,15,40,32,169,26.69,cp1_F
471,2023,8,10,15,40,33,170,26.69,cp1_F
472,2023,8,10,15,40,34,171,26.69,cp1_F
473,2023,8,10,15,40,35,172,26.69,cp1_F
474,2023,8,10,15,40,36,173,26.61,cp1_F
475,2023,8,10,15,40,37,174,26.69,cp1_F
476,2023,8,10,15,40,38,175,26.69,cp1_F
477,2023,8,10,15,40,39,176,26.69,cp1_F
478,2023,8,10,15,40,40,177,26.69,cp1_F
479,2023,8,10,15,40,41,178,26.61,cp1_F
480,2023,8,10,15,40,43,179,26.69,cp1_F
481,2023,8,10,15,40,44,180,26.61,cp1_F
