id,year,month,day,hour,minute,second,Etime,Tcham,sample
173,2023,8,31,13,10,23,113,23.67,nas1_L
174,2023,8,31,13,10,25,114,23.76,nas1_L
175,2023,8,31,13,10,26,115,23.67,nas1_L
176,2023,8,31,13,10,27,116,23.67,nas1_L
177,2023,8,31,13,10,28,117,23.67,nas1_L
178,2023,8,31,13,10,29,118,23.76,nas1_L
179,2023,8,31,13,10,30,119,23.67,nas1_L
180,2023,8,31,13,10,31,120,23.67,nas1_L
181,2023,8,31,13,10,32,121,23.76,nas1_L
182,2023,8,31,13,10,33,122,23.67,nas1_L
183,2023,8,31,13,10,34,123,23.76,nas1_L
184,2023,8,31,13,10,35,124,23.76,nas1_L
185,2023,8,31,13,10,36,125,23.67,nas1_L
186,2023,8,31,13,10,37,126,23.76,nas1_L
187,2023,8,31,13,10,38,127,23.67,nas1_L
188,2023,8,31,13,10,39,128,23.76,nas1_L
189,2023,8,31,13,10,40,129,23.76,nas1_L
190,2023,8,31,13,10,41,130,23.67,nas1_L
191,2023,8,31,13,10,42,131,23.76,nas1_L
192,2023,8,31,13,10,43,132,23.76,nas1_L
193,2023,8,31,13,10,44,133,23.76,nas1_L
194,2023,8,31,13,10,45,134,23.67,nas1_L
195,2023,8,31,13,10,46,135,23.67,nas1_L
196,2023,8,31,13,10,47,136,23.76,nas1_L
197,2023,8,31,13,10,48,137,23.67,nas1_L
198,2023,8,31,13,10,49,138,23.67,nas1_L
199,2023,8,31,13,10,50,139,23.67,nas1_L
200,2023,8,31,13,10,51,140,23.67,nas1_L
201,2023,8,31,13,10,52,141,23.76,nas1_L
202,2023,8,31,13,10,53,142,23.76,nas1_L
203,2023,8,31,13,10,54,143,23.76,nas1_L
204,2023,8,31,13,10,55,144,23.67,nas1_L
205,2023,8,31,13,10,56,145,23.67,nas1_L
206,2023,8,31,13,10,57,146,23.76,nas1_L
207,2023,8,31,13,10,58,147,23.67,nas1_L
208,2023,8,31,13,10,59,148,23.76,nas1_L
209,2023,8,31,13,11,1,149,23.67,nas1_L
210,2023,8,31,13,11,2,150,23.67,nas1_L
211,2023,8,31,13,11,3,151,23.76,nas1_L
212,2023,8,31,13,11,4,152,23.76,nas1_L
213,2023,8,31,13,11,5,153,23.76,nas1_L
214,2023,8,31,13,11,6,154,23.67,nas1_L
215,2023,8,31,13,11,7,155,23.67,nas1_L
216,2023,8,31,13,11,8,156,23.76,nas1_L
217,2023,8,31,13,11,9,157,23.76,nas1_L
218,2023,8,31,13,11,10,158,23.67,nas1_L
219,2023,8,31,13,11,11,159,23.67,nas1_L
220,2023,8,31,13,11,12,160,23.67,nas1_L
221,2023,8,31,13,11,13,161,23.76,nas1_L
222,2023,8,31,13,11,14,162,23.67,nas1_L
223,2023,8,31,13,11,15,163,23.76,nas1_L
224,2023,8,31,13,11,16,164,23.67,nas1_L
225,2023,8,31,13,11,17,165,23.67,nas1_L
226,2023,8,31,13,11,18,166,23.67,nas1_L
227,2023,8,31,13,11,19,167,23.76,nas1_L
228,2023,8,31,13,11,20,168,23.76,nas1_L
229,2023,8,31,13,11,21,169,23.67,nas1_L
230,2023,8,31,13,11,22,170,23.67,nas1_L
231,2023,8,31,13,11,23,171,23.76,nas1_L
232,2023,8,31,13,11,24,172,23.76,nas1_L
233,2023,8,31,13,11,25,173,23.67,nas1_L
234,2023,8,31,13,11,26,174,23.76,nas1_L
235,2023,8,31,13,11,27,175,23.67,nas1_L
236,2023,8,31,13,11,28,176,23.67,nas1_L
237,2023,8,31,13,11,29,177,23.67,nas1_L
238,2023,8,31,13,11,30,178,23.76,nas1_L
239,2023,8,31,13,11,31,179,23.67,nas1_L
240,2023,8,31,13,11,32,180,23.67,nas1_L
